case:concept:name,cohort,cycle_time_days,automation_ratio,total_events,is_rework,has_payment_block_removed
4507000257_00080,5,86.21111111111111,0.1429,7,0,1
4507000257_00090,5,86.21111111111111,0.1667,6,0,1
4507000257_00100,5,86.21111111111111,0.1667,6,0,1
4507000257_00110,5,86.21111111111111,0.1667,6,0,1
4507000257_00120,5,86.21111111111111,0.1667,6,0,1
4507000257_00130,5,86.21111111111111,0.1667,6,0,1
4507000257_00140,5,86.21111111111111,0.1667,6,0,1
4507000257_00150,5,86.21111111111111,0.1667,6,0,1
4507000257_00160,5,86.21111111111111,0.1667,6,0,1
4507000257_00170,2,114.04791666666667,0.2222,9,1,1
4507000258_00001,0,114.04305555555555,0.5714,7,0,0
4507000259_00010,0,86.20625,0.2,5,0,0
4507000259_00020,0,86.20625,0.2,5,0,0
4507000259_00030,0,86.20625,0.2,5,0,0
4507000259_00040,0,86.20625,0.2,5,0,0
4507000259_00050,0,86.20625,0.1667,6,0,0
4507000260_00010,5,58.202083333333334,0.1667,6,0,1
4507000260_00020,5,58.202083333333334,0.1667,6,0,1
4507000260_00030,5,58.202083333333334,0.1667,6,0,1
4507000260_00040,5,58.202083333333334,0.1667,6,0,1
4507000260_00050,5,58.202083333333334,0.1667,6,0,1
4507000260_00060,5,58.202083333333334,0.1667,6,0,1
4507000261_00010,5,93.22638888888889,0.3333,6,0,1
4507000262_00010,0,86.19652777777777,0.1667,6,1,0
4507000263_00010,2,51.28402777777778,0.0833,12,1,0
4507000264_00010,0,65.15555555555555,0.4,5,0,0
4507000264_00020,0,65.15555555555555,0.4,5,0,0
4507000264_00030,0,65.15555555555555,0.4,5,0,0
4507000264_00040,0,65.15555555555555,0.4,5,0,0
4507000264_00050,0,65.15555555555555,0.4,5,0,0
4507000264_00060,0,65.15555555555555,0.4,5,0,0
4507000264_00070,0,65.15555555555555,0.4,5,0,0
4507000264_00080,0,65.15555555555555,0.4,5,0,0
4507000264_00090,0,65.15555555555555,0.4,5,0,0
4507000264_00100,0,65.15555555555555,0.4,5,0,0
4507000264_00110,0,65.15555555555555,0.4,5,0,0
4507000264_00120,0,65.15555555555555,0.4,5,0,0
4507000264_00130,0,65.15555555555555,0.4,5,0,0
4507000264_00140,0,65.15555555555555,0.4,5,0,0
4507000264_00150,0,65.15555555555555,0.4,5,0,0
4507000265_00010,3,16.049305555555556,0.0,2,0,0
4507000265_00020,3,16.049305555555556,0.0,2,0,0
4507000266_00010,0,114.01458333333333,0.1667,6,0,0
4507000267_00020,0,114.01388888888889,0.1667,6,0,0
4507000267_00030,0,114.01319444444445,0.1667,6,0,0
4507000268_00010,0,127.13472222222222,0.1667,6,0,0
4507000268_00020,0,127.13472222222222,0.1667,6,0,0
4507000269_00010,0,65.14305555555555,0.3333,6,1,0
4507000269_00020,0,65.14305555555555,0.4,5,0,0
4507000269_00030,0,65.14305555555555,0.4,5,0,0
4507000269_00040,0,65.14305555555555,0.4,5,0,0
4507000269_00050,0,65.14305555555555,0.4,5,0,0
4507000270_00010,0,127.13194444444444,0.2,5,0,0
4507000270_00020,0,127.13194444444444,0.2,5,0,0
4507000270_00030,0,127.13194444444444,0.2,5,0,0
4507000270_00040,0,127.13194444444444,0.2,5,0,0
4507000270_00050,0,127.13194444444444,0.2,5,0,0
4507000270_00060,0,127.13194444444444,0.2,5,0,0
4507000270_00070,0,127.13194444444444,0.2,5,0,0
4507000270_00080,0,127.13194444444444,0.4,5,0,0
4507000270_00090,0,127.13194444444444,0.2,5,0,0
4507000270_00100,0,127.13194444444444,0.2,5,0,0
4507000270_00110,0,127.13194444444444,0.2,5,0,0
4507000270_00120,0,127.13194444444444,0.2,5,0,0
4507000270_00130,0,127.13194444444444,0.2,5,0,0
4507000270_00140,0,127.13194444444444,0.2,5,0,0
4507000271_00010,0,114.00833333333334,0.2,5,0,0
4507000271_00020,0,114.00833333333334,0.2,5,0,0
4507000271_00030,0,114.00833333333334,0.2,5,0,0
4507000271_00040,0,114.00833333333334,0.2,5,0,0
4507000271_00050,0,114.00833333333334,0.2,5,0,0
4507000271_00060,0,114.00833333333334,0.2,5,0,0
4507000271_00070,0,114.00833333333334,0.2,5,0,0
4507000271_00080,0,114.00833333333334,0.2,5,0,0
4507000271_00090,0,114.00833333333334,0.2,5,0,0
4507000271_00100,0,114.00833333333334,0.2,5,0,0
4507000272_00010,0,127.12916666666666,0.4,5,0,0
4507000272_00020,0,65.13680555555555,0.4,5,0,0
4507000272_00030,0,65.13680555555555,0.4,5,0,0
4507000272_00040,0,127.12916666666666,0.4,5,0,0
4507000272_00050,0,65.13680555555555,0.4,5,0,0
4507000273_00010,5,65.12222222222222,0.1667,6,0,1
4507000273_00020,5,65.12222222222222,0.1667,6,0,1
4507000274_00010,0,93.92222222222222,0.2,5,0,0
4507000275_00010,0,51.235416666666666,0.2,5,0,0
4507000276_00010,0,79.11597222222223,0.2,5,0,0
4507000277_00010,0,51.22361111111111,0.1667,6,0,0
4507000277_00020,0,51.22361111111111,0.3333,6,0,0
4507000277_00030,0,51.22361111111111,0.1667,6,0,0
4507000277_00040,0,51.22361111111111,0.3333,6,0,0
4507000278_00010,0,51.22222222222222,0.2,5,0,0
4507000278_00020,0,51.22222222222222,0.2,5,0,0
4507000278_00030,0,51.22222222222222,0.2,5,0,0
4507000278_00040,0,51.22222222222222,0.2,5,0,0
4507000279_00010,5,65.10069444444444,0.3333,6,0,1
4507000279_00020,5,65.10069444444444,0.3333,6,0,1
4507000279_00030,5,65.10069444444444,0.3333,6,0,1
4507000279_00040,5,65.10069444444444,0.3333,6,0,1
4507000279_00050,5,65.10069444444444,0.3333,6,0,1
4507000279_00060,5,65.10069444444444,0.3333,6,0,1
4507000279_00070,5,65.10069444444444,0.3333,6,0,1
4507000279_00080,5,65.10069444444444,0.3333,6,0,1
4507000279_00090,5,65.10069444444444,0.3333,6,0,1
4507000279_00100,5,65.10069444444444,0.3333,6,0,1
4507000279_00110,5,65.10069444444444,0.3333,6,0,1
4507000280_00010,1,0.29444444444444445,0.0,3,1,0
4507000280_00020,0,86.13194444444444,0.1667,6,0,0
4507000280_00030,0,86.13194444444444,0.1667,6,0,0
4507000280_00040,0,86.13194444444444,0.1667,6,0,0
4507000280_00050,5,86.13194444444444,0.1429,7,0,1
4507000281_00010,5,113.96805555555555,0.1111,9,1,1
4507000281_00020,5,92.92291666666667,0.125,8,1,1
4507000282_00010,0,86.12569444444445,0.2,5,0,0
4507000282_00020,0,86.12569444444445,0.2,5,0,0
4507000282_00030,0,86.12569444444445,0.2,5,0,0
4507000282_00040,0,86.12569444444445,0.2,5,0,0
4507000282_00050,0,86.12569444444445,0.2,5,0,0
4507000282_00060,0,86.12569444444445,0.2,5,0,0
4507000282_00070,0,86.12569444444445,0.2,5,0,0
4507000283_00010,3,69.30902777777777,0.0,2,0,0
4507000284_00010,3,70.17777777777778,0.0,2,0,0
4507000285_00010,0,86.11944444444444,0.1667,6,0,0
4507000286_00010,0,86.11944444444444,0.1667,6,0,0
4507000287_00010,5,37.143055555555556,0.1667,6,0,1
4507000287_00020,5,37.143055555555556,0.1667,6,0,1
4507000288_00010,3,24.100694444444443,0.0,5,1,0
4507000289_00010,3,16.041666666666668,0.0,5,1,0
4507000290_00010,3,16.847916666666666,0.0,3,1,0
4507000291_00010,3,19.844444444444445,0.0,3,1,0
4507000292_00010,0,58.113194444444446,0.2,5,0,0
4507000292_00020,0,58.113194444444446,0.2,5,0,0
4507000292_00030,0,58.113194444444446,0.1667,6,1,0
4507000292_00040,0,58.113194444444446,0.1667,6,1,0
4507000292_00050,0,58.113194444444446,0.2,5,0,0
4507000292_00060,0,58.113194444444446,0.2,5,0,0
4507000292_00070,0,58.113194444444446,0.2,5,0,0
4507000292_00080,0,58.113194444444446,0.2,5,0,0
4507000292_00090,0,58.113194444444446,0.2,5,0,0
4507000292_00100,0,58.113194444444446,0.2,5,0,0
4507000293_00010,5,86.1138888888889,0.1667,6,0,1
4507000293_00020,5,86.1138888888889,0.1667,6,0,1
4507000294_00010,5,86.11041666666667,0.2857,7,1,1
4507000294_00020,5,86.11041666666667,0.2857,7,1,1
4507000294_00030,5,86.11041666666667,0.2857,7,1,1
4507000294_00040,5,86.11041666666667,0.3333,6,0,1
4507000294_00050,5,86.11041666666667,0.3333,6,0,1
4507000294_00060,5,86.11041666666667,0.3333,6,0,1
4507000294_00070,1,2.158333333333333,0.0,2,1,0
4507000294_00080,5,86.11041666666667,0.3333,6,0,1
4507000294_00090,5,86.11041666666667,0.3333,6,0,1
4507000295_00010,0,51.2,0.2,5,0,0
4507000296_00010,0,93.88055555555556,0.2,5,0,0
4507000297_00010,0,93.88055555555556,0.2,5,0,0
4507000298_00010,0,86.10763888888889,0.1667,6,0,0
4507000299_00010,0,86.10763888888889,0.1667,6,0,0
4507000300_00010,0,86.10694444444445,0.1667,6,0,0
4507000301_00010,0,51.19513888888889,0.2,5,0,0
4507000302_00010,0,86.10694444444445,0.1667,6,0,0
4507000303_00010,5,86.10555555555555,0.1429,7,0,1
4507000304_00010,0,86.10555555555555,0.1667,6,0,0
4507000305_00010,0,86.10555555555555,0.1667,6,0,0
4507000306_00010,0,86.10555555555555,0.1667,6,0,0
4507000307_00010,0,86.1048611111111,0.1667,6,0,0
4507000308_00010,0,51.19375,0.1667,6,1,0
4507000308_00020,0,51.19166666666667,0.2,5,0,0
4507000309_00010,0,86.10347222222222,0.1667,6,0,0
4507000310_00010,0,86.10347222222222,0.1667,6,0,0
4507000311_00010,0,86.10347222222222,0.1667,6,0,0
4507000312_00010,0,86.10277777777777,0.1667,6,0,0
4507000313_00010,0,86.10277777777777,0.1667,6,0,0
4507000314_00010,0,86.10208333333334,0.3333,6,0,0
4507000315_00010,0,86.10208333333334,0.1667,6,0,0
4507000316_00010,0,86.10208333333334,0.1667,6,0,0
4507000317_00010,5,86.10069444444444,0.1429,7,0,1
4507000318_00010,5,127.05763888888889,0.25,8,1,1
4507000319_00010,0,86.09930555555556,0.1667,6,0,0
4507000320_00010,0,86.09861111111111,0.1667,6,0,0
4507000321_00010,0,86.09652777777778,0.2,5,0,0
4507000321_00020,0,86.09652777777778,0.2,5,0,0
4507000322_00010,2,113.93541666666667,0.4444,9,1,0
4507000322_00020,2,352.1152777777778,0.4286,21,1,0
4507000322_00030,2,349.00555555555553,0.2778,18,1,1
4507000322_00040,2,113.93541666666667,0.5,12,1,0
4507000322_00050,0,113.93541666666667,0.3333,6,1,0
4507000322_00060,2,352.1152777777778,0.3889,18,1,0
4507000322_00070,0,113.93541666666667,0.3333,6,1,0
4507000322_00080,2,275.16805555555555,0.4444,18,1,0
4507000322_00090,2,367.5083333333333,0.381,21,1,0
4507000322_00100,2,349.00555555555553,0.3636,22,1,1
4507000322_00110,2,113.93541666666667,0.5,10,1,0
4507000322_00120,2,275.16805555555555,0.4348,23,1,0
4507000322_00130,2,275.16805555555555,0.4444,18,1,0
4507000322_00140,2,113.93541666666667,0.5385,13,1,0
4507000322_00150,0,86.09861111111111,0.5714,7,1,0
4507000322_00160,2,349.00555555555553,0.3636,22,1,1
4507000322_00170,2,113.93541666666667,0.5,10,1,0
4507000322_00180,2,113.93541666666667,0.5,10,1,0
4507000322_00190,0,113.93541666666667,0.4286,7,1,0
4507000322_00200,2,113.93541666666667,0.5385,13,1,0
4507000322_00210,2,113.93541666666667,0.4444,9,1,0
4507000322_00220,2,275.16805555555555,0.4762,21,1,0
4507000322_00230,2,113.93541666666667,0.5,10,1,0
4507000322_00240,2,113.93541666666667,0.5714,14,1,0
4507000322_00250,0,86.09861111111111,0.5,6,1,0
4507000322_00260,0,86.09861111111111,0.5,6,1,0
4507000323_00010,0,65.06458333333333,0.2,5,0,0
4507000323_00020,0,65.06458333333333,0.2,5,0,0
4507000323_00030,0,65.06458333333333,0.2,5,0,0
4507000323_00040,0,65.06458333333333,0.2,5,0,0
4507000323_00050,0,65.06458333333333,0.6,5,0,0
4507000324_00010,3,20.145833333333332,0.0,3,0,0
4507000325_00010,0,93.12222222222222,0.1667,6,1,0
4507000325_00020,2,93.12222222222222,0.1538,13,1,1
4507000325_00030,0,93.12222222222222,0.1667,6,1,0
4507000325_00040,0,93.12222222222222,0.1667,6,1,0
4507000325_00050,2,352.1111111111111,0.1579,19,1,1
4507000325_00060,2,93.12222222222222,0.1875,16,1,1
4507000326_00010,3,9.091666666666667,0.0,3,0,0
4507000327_00010,3,27.074305555555554,0.0,3,0,0
4507000328_00010,0,93.12013888888889,0.1429,7,1,0
4507000329_00010,3,12.817361111111111,0.0,3,0,0
4507000330_00010,3,13.811805555555555,0.0,3,0,0
4507000331_00010,3,14.818055555555556,0.0,3,0,0
4507000332_00010,3,19.822916666666668,0.0,3,0,0
4507000333_00010,3,20.95138888888889,0.0,3,0,0
4507000334_00010,3,17.01597222222222,0.0,3,0,0
4507000335_00010,0,93.11736111111111,0.2,5,0,0
4507000335_00020,0,93.11736111111111,0.375,8,0,0
4507000335_00030,0,93.11736111111111,0.2,5,0,0
4507000335_00040,0,93.11736111111111,0.4,5,0,0
4507000335_00050,0,93.11736111111111,0.2,5,0,0
4507000335_00060,0,93.11736111111111,0.4,5,0,0
4507000336_00010,1,8.21875,0.0,3,1,0
4507000336_00020,5,118.82847222222222,0.1429,7,0,1
4507000337_00010,0,93.86111111111111,0.2,5,0,0
4507000338_00010,0,86.08888888888889,0.4,5,0,0
4507000338_00020,1,8.138194444444444,0.0,2,1,0
4507000339_00010,0,65.05555555555556,0.4,5,0,0
4507000339_00020,0,65.05555555555556,0.4,5,0,0
4507000339_00030,0,65.05555555555556,0.4,5,0,0
4507000339_00040,0,65.05555555555556,0.4,5,0,0
4507000339_00050,0,65.05555555555556,0.4,5,0,0
4507000339_00060,0,65.05555555555556,0.4,5,0,0
4507000339_00070,0,65.05555555555556,0.4,5,0,0
4507000339_00080,0,65.05555555555556,0.3333,6,1,0
4507000339_00090,0,65.05555555555556,0.4,5,0,0
4507000339_00100,0,65.05555555555556,0.4,5,0,0
4507000339_00110,0,65.05555555555556,0.4,5,0,0
4507000339_00120,0,65.05555555555556,0.4,5,0,0
4507000340_00010,0,86.08333333333333,0.2,5,0,0
4507000341_00010,0,127.0423611111111,0.1667,6,1,0
4507000341_00020,2,127.0423611111111,0.1538,13,1,1
4507000341_00030,5,127.0423611111111,0.1667,6,0,1
4507000341_00040,0,127.0423611111111,0.2,5,0,0
4507000341_00050,5,198.97430555555556,0.1429,7,1,1
4507000342_00010,5,86.08125,0.1429,7,0,1
4507000343_00010,0,86.08125,0.1667,6,0,0
4507000344_00010,5,86.08125,0.1429,7,0,1
4507000345_00010,5,86.08055555555555,0.1429,7,0,1
4507000346_00010,5,86.08055555555555,0.125,8,1,1
4507000347_00010,5,86.07986111111111,0.1429,7,0,1
4507000348_00010,0,86.07986111111111,0.1667,6,0,0
4507000349_00010,0,86.07916666666667,0.1667,6,0,0
4507000350_00010,0,65.04583333333333,0.4,5,0,0
4507000351_00010,5,86.07847222222222,0.1429,7,0,1
4507000352_00010,0,86.07777777777778,0.3333,6,0,0
4507000353_00010,5,142.01180555555555,0.1667,6,0,1
4507000354_00010,5,86.07777777777778,0.2857,7,0,1
4507000355_00010,0,65.0423611111111,0.2,5,0,0
4507000355_00020,0,65.0423611111111,0.1667,6,1,0
4507000355_00030,0,65.0423611111111,0.2,5,0,0
4507000355_00040,0,58.80694444444445,0.2,5,0,0
4507000355_00050,0,57.90972222222222,0.2,5,0,0
4507000356_00010,0,86.075,0.3333,6,0,0
4507000357_00010,2,352.08125,0.125,8,1,1
4507000358_00010,0,44.15138888888889,0.3333,6,1,0
4507000358_00020,1,0.0020833333333333333,0.0,3,1,0
4507000358_00030,0,70.10138888888889,0.2,5,0,0
4507000359_00010,5,58.06944444444444,0.1667,6,0,1
4507000359_00020,5,58.06944444444444,0.1667,6,0,1
4507000359_00030,5,58.06944444444444,0.1667,6,0,1
4507000360_00010,5,79.04027777777777,0.1667,6,0,1
4507000361_00010,5,58.06388888888889,0.1667,6,0,1
4507000361_00020,5,58.06388888888889,0.1667,6,0,1
4507000361_00030,5,58.06388888888889,0.1667,6,0,1
4507000361_00040,0,65.03333333333333,0.2,5,0,0
4507000361_00050,5,58.06388888888889,0.1667,6,0,1
4507000361_00060,5,58.06388888888889,0.1667,6,0,1
4507000361_00070,5,58.06388888888889,0.1667,6,0,1
4507000362_00010,0,93.09236111111112,0.2,5,0,0
4507000363_00010,1,0.0,0.0,2,1,0
4507000364_00010,1,0.0,0.0,2,1,0
4507000365_00010,5,141.98958333333334,0.1667,6,0,1
4507000366_00010,0,113.89305555555555,0.4,5,0,0
4507000366_00020,0,113.89305555555555,0.4,5,0,0
4507000367_00010,0,127.01458333333333,0.1667,6,1,0
4507000367_00020,0,127.01458333333333,0.1667,6,0,0
4507000368_00010,5,86.05416666666666,0.1667,6,0,1
4507000368_00020,5,86.05416666666666,0.1667,6,0,1
4507000368_00030,5,86.05416666666666,0.1667,6,0,1
4507000368_00040,5,86.05416666666666,0.1667,6,0,1
4507000368_00050,0,86.05416666666666,0.2,5,0,0
4507000368_00070,0,86.05416666666666,0.2,5,0,0
4507000368_00080,0,86.05416666666666,0.2,5,0,0
4507000368_00090,0,86.05416666666666,0.2,5,0,0
4507000369_00010,5,127.0125,0.3,10,0,1
4507000369_00020,5,184.01388888888889,0.25,12,1,1
4507000370_00010,0,86.04861111111111,0.2,5,0,0
4507000370_00020,5,86.04861111111111,0.1667,6,0,1
4507000370_00030,5,86.04861111111111,0.1667,6,0,1
4507000370_00040,5,86.04861111111111,0.1667,6,0,1
4507000370_00050,5,86.04861111111111,0.1667,6,0,1
4507000371_00010,0,189.04166666666666,0.4,5,0,0
4507000371_00020,0,189.04166666666666,0.4,5,0,0
4507000371_00030,0,189.04166666666666,0.4,5,0,0
4507000371_00040,0,189.04166666666666,0.4,5,0,0
4507000371_00050,0,189.04166666666666,0.4,5,0,0
4507000371_00060,0,189.04166666666666,0.4,5,0,0
4507000371_00070,0,189.04166666666666,0.4,5,0,0
4507000371_00080,0,189.04166666666666,0.4,5,0,0
4507000371_00090,1,14.946527777777778,0.0,3,1,0
4507000371_00100,1,14.940972222222221,0.0,3,1,0
4507000372_00010,0,86.04583333333333,0.1667,6,0,0
4507000373_00010,0,79.0201388888889,0.1667,6,1,0
4507000373_00020,1,63.197916666666664,0.0,2,1,0
4507000373_00030,0,23.56388888888889,0.2,5,0,0
4507000374_00010,0,190.95138888888889,0.4,5,0,0
4507000374_00020,0,190.95138888888889,0.4,5,0,0
4507000374_00030,0,190.95138888888889,0.4,5,0,0
4507000374_00040,0,190.95138888888889,0.4,5,0,0
4507000374_00050,0,190.95138888888889,0.4,5,0,0
4507000374_00060,0,190.95138888888889,0.4,5,0,0
4507000374_00070,0,190.95138888888889,0.4,5,0,0
4507000374_00080,0,190.95138888888889,0.4,5,0,0
4507000374_00090,0,190.95138888888889,0.4,5,0,0
4507000374_00100,0,190.95138888888889,0.4,5,0,0
4507000374_00110,0,190.95138888888889,0.4,5,0,0
4507000374_00120,1,14.032638888888888,0.0,3,1,0
4507000375_00010,0,93.07222222222222,0.2,5,0,0
4507000375_00020,0,93.07083333333334,0.1667,6,1,0
4507000375_00030,0,93.07083333333334,0.1667,6,1,0
4507000376_00010,0,93.06875,0.1667,6,1,0
4507000376_00020,0,93.06875,0.2,5,0,0
4507000376_00030,0,93.06875,0.2,5,0,0
4507000377_00010,5,113.8625,0.1667,6,0,1
4507000377_00020,5,113.8625,0.1667,6,0,1
4507000377_00030,2,113.8625,0.25,8,1,1
4507000377_00040,5,113.8625,0.2222,9,0,1
4507000377_00050,2,113.8625,0.25,8,1,1
4507000378_00010,5,86.025,0.1667,6,0,1
4507000379_00010,5,86.0201388888889,0.125,8,1,1
4507000380_00010,2,113.85625,0.1667,12,1,1
4507000381_00010,5,86.01944444444445,0.125,8,1,1
4507000382_00010,5,86.01944444444445,0.125,8,1,1
4507000383_00010,5,86.01875,0.1111,9,1,1
4507000384_00010,5,86.01805555555555,0.125,8,1,1
4507000385_00010,5,86.01805555555555,0.125,8,1,1
4507000386_00010,5,86.01736111111111,0.125,8,1,1
4507000387_00010,2,113.87916666666666,0.0667,30,1,0
4507000388_00010,5,86.01736111111111,0.25,8,1,1
4507000389_00010,5,86.01319444444445,0.1667,6,0,1
4507000390_00010,0,113.84861111111111,0.1667,6,1,0
4507000390_00020,0,85.89097222222222,0.2,5,0,0
4507000391_00010,2,93.03611111111111,0.2222,9,1,0
4507000391_00020,0,93.03611111111111,0.4,5,0,0
4507000392_00010,1,0.0006944444444444445,0.0,2,1,0
4507000393_00010,3,3.245138888888889,0.0,2,0,0
4507000394_00010,0,93.02847222222222,0.2,5,0,0
4507000395_00010,0,86.00069444444445,0.1667,6,1,0
4507000396_00010,5,86.00138888888888,0.0909,11,1,1
4507000397_00010,0,85.99722222222222,0.2,5,0,0
4507000398_00010,3,9.9875,0.0,3,1,0
4507000399_00010,0,51.079861111111114,0.2,5,0,0
4507000399_00020,0,51.079861111111114,0.2,5,0,0
4507000399_00030,0,51.079861111111114,0.2,5,0,0
4507000399_00040,0,51.079861111111114,0.2,5,0,0
4507000400_00010,5,85.99236111111111,0.1667,6,0,1
4507000400_00020,2,85.99236111111111,0.2857,14,0,1
4507000400_00030,5,85.99236111111111,0.1667,6,0,1
4507000400_00040,5,85.99236111111111,0.1667,6,0,1
4507000400_00050,2,85.99236111111111,0.2,10,1,1
4507000400_00060,5,85.99236111111111,0.1667,6,0,1
4507000400_00070,2,85.99236111111111,0.2143,14,1,1
4507000400_00080,2,194.44861111111112,0.2143,14,1,1
4507000400_00090,5,85.99236111111111,0.1667,6,0,1
4507000400_00100,0,85.99236111111111,0.2,5,0,0
4507000400_00110,0,80.01597222222222,0.4,5,0,0
4507000401_00010,5,78.96319444444444,0.1667,6,0,1
4507000402_00010,3,9.914583333333333,0.0,3,1,0
4507000402_00020,3,0.001388888888888889,0.0,2,0,0
4507000403_00010,0,64.95208333333333,0.1667,6,1,0
4507000403_00020,0,64.95208333333333,0.1429,7,1,0
4507000403_00030,0,64.95208333333333,0.1429,7,1,0
4507000403_00040,0,64.95208333333333,0.1667,6,1,0
4507000404_00010,5,93.00833333333334,0.3,10,0,1
4507000405_00010,5,85.98055555555555,0.125,8,1,1
4507000406_00010,0,85.97777777777777,0.1,10,1,0
4507000407_00010,5,85.97916666666667,0.1429,7,0,1
4507000408_00010,5,85.97916666666667,0.1429,7,0,1
4507000409_00010,0,85.97708333333334,0.1429,7,0,0
4507000410_00010,5,85.97708333333334,0.125,8,1,1
4507000411_00010,3,15.090277777777779,0.0,2,0,0
4507000412_00010,0,85.97222222222223,0.4,5,0,0
4507000412_00020,0,85.97222222222223,0.2,5,0,0
4507000412_00030,0,85.97222222222223,0.4,5,0,0
4507000412_00040,0,85.97222222222223,0.4,5,0,0
4507000412_00050,0,85.97222222222223,0.4,5,0,0
4507000412_00060,0,85.97222222222223,0.4,5,0,0
4507000412_00070,0,85.97222222222223,0.4,5,0,0
4507000412_00080,0,85.97222222222223,0.4,5,0,0
4507000413_00010,0,85.97222222222223,0.2,5,0,0
4507000413_00020,0,85.97222222222223,0.2,5,0,0
4507000413_00030,0,85.97222222222223,0.2,5,0,0
4507000414_00010,5,121.76736111111111,0.1667,6,0,1
4507000414_00020,5,141.90555555555557,0.1667,6,0,1
4507000414_00030,5,121.76736111111111,0.1429,7,1,1
4507000415_00010,5,85.97222222222223,0.1667,6,0,1
4507000416_00010,0,85.96875,0.2,5,0,0
4507000417_00010,5,85.97152777777778,0.1667,6,0,1
4507000418_00010,5,85.96944444444445,0.1429,7,1,1
4507000419_00010,0,64.93541666666667,0.6,5,0,0
4507000419_00020,0,64.93541666666667,0.375,8,1,0
4507000419_00030,1,28.924305555555556,0.0,3,1,0
4507000419_00040,0,64.93541666666667,0.6,5,0,0
4507000419_00050,0,64.93541666666667,0.6,5,0,0
4507000419_00060,0,64.93541666666667,0.6,5,0,0
4507000419_00070,0,64.93541666666667,0.6,5,0,0
4507000419_00080,0,64.93541666666667,0.6,5,0,0
4507000419_00090,0,64.93541666666667,0.6,5,0,0
4507000420_00010,0,64.93333333333334,0.4,5,0,0
4507000420_00020,0,64.93333333333334,0.3333,6,1,0
4507000420_00030,0,64.93333333333334,0.4,5,0,0
